ID	CONCEPT	DOCULECT	VALUE	FORM	TOKENS	GLOTTOLOG	COG	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS	ALIGNMENT	CROSSIDS	STRUCTURE	PATTERNS
715	fat	HtanHsan	priaŋ	priaŋ	p r i a ŋ		1-46	1 5 7 7 4	ACXYN	PRIAN	5	5.P.C 5.R.C 5.I.V 5.A.V 5.N.c	2.0 1.5 1.5 1.3 0.8	priaŋ	0	540	p r i a ŋ	540	c c c c c	253-2/b 321-5/r 7-2/i 227-6/a 5-11/ŋ
716	fat	PangKham	briaŋ	briaŋ	b r i a ŋ		1-46	1 5 7 7 4	ACXYN	PRIAN	14	14.P.C 14.R.C 14.I.V 14.A.V 14.N.c	2.0 1.5 1.5 1.3 0.8	briaŋ	0	540	b r i a ŋ	540	c c c c c	253-2/b 321-5/r 7-2/i 227-6/a 5-11/ŋ
717	fat	ManLoi	briaŋ	briaŋ	b r i a ŋ		1-46	1 5 7 7 4	ACXYN	PRIAN	8	8.P.C 8.R.C 8.I.V 8.A.V 8.N.c	2.0 1.5 1.5 1.3 0.8	briaŋ	0	540	b r i a ŋ	540	c c c c c	253-2/b 321-5/r 7-2/i 227-6/a 5-11/ŋ
718	fat	MengDan	priaŋ	priaŋ	p r i a ŋ	khan1274	1-46	1 5 7 7 4	ACXYN	PRIAN	9	9.P.C 9.R.C 9.I.V 9.A.V 9.N.c	2.0 1.5 1.5 1.3 0.8	priaŋ	0	540	p r i a ŋ	540	c c c c c	253-2/b 321-5/r 7-2/i 227-6/a 5-11/ŋ
719	fat	ChuDongGua	priaŋ	priaŋ	p r i a ŋ		1-46	1 5 7 7 4	ACXYN	PRIAN	3	3.P.C 3.R.C 3.I.V 3.A.V 3.N.c	2.0 1.5 1.5 1.3 0.8	priaŋ	0	540	p r i a ŋ	540	c c c c c	253-2/b 321-5/r 7-2/i 227-6/a 5-11/ŋ
720	fat	XiangZhaiTang	briaŋ	briaŋ	b r i a ŋ	ruma1248	1-46	1 5 7 7 4	ACXYN	PRIAN	16	16.P.C 16.R.C 16.I.V 16.A.V 16.N.c	2.0 1.5 1.5 1.3 0.8	briaŋ	0	540	b r i a ŋ	540	c c c c c	253-2/b 321-5/r 7-2/i 227-6/a 5-11/ŋ
721	fat	PongNuea	briaŋ	briaŋ	b r i a ŋ		1-46	1 5 7 7 4	ACXYN	PRIAN	15	15.P.C 15.R.C 15.I.V 15.A.V 15.N.c	2.0 1.5 1.5 1.3 0.8	briaŋ	0	540	b r i a ŋ	540	c c c c c	253-2/b 321-5/r 7-2/i 227-6/a 5-11/ŋ
722	fat	NyaungGone	briak	briak	b r i a k		1-46	1 5 7 7 1	ACXYN	PRIAK	13	13.P.C 13.R.C 13.I.V 13.A.V 13.K.c	2.0 1.5 1.5 1.3 0.8	briak	0	540	b r i a k	540	c c c c c	253-2/b 321-5/r 7-2/i 227-6/a 5-11/ŋ
723	fat	NoeLae	briaŋ	briaŋ	b r i a ŋ		1-46	1 5 7 7 4	ACXYN	PRIAN	12	12.P.C 12.R.C 12.I.V 12.A.V 12.N.c	2.0 1.5 1.5 1.3 0.8	briaŋ	0	540	b r i a ŋ	540	c c c c c	253-2/b 321-5/r 7-2/i 227-6/a 5-11/ŋ
724	fat	BanPaw	briaŋ	briaŋ	b r i a ŋ		1-46	1 5 7 7 4	ACXYN	PRIAN	1	1.P.C 1.R.C 1.I.V 1.A.V 1.N.c	2.0 1.5 1.5 1.3 0.8	briaŋ	0	540	b r i a ŋ	540	c c c c c	253-2/b 321-5/r 7-2/i 227-6/a 5-11/ŋ
725	fat	ChaYeQing	bjoŋ	bjoŋ	b j o ŋ		2-46	1 6 7 4	ACXN	PJUN	2	2.P.C 2.J.C 2.U.V 2.N.c	2.0 1.5 1.5 0.8	bjoŋ	0	540	b j o - ŋ	540	c c c c	253-2/b 321-5/r 7-2/i 227-6/a 5-11/ŋ
726	fat	GuangKa	pjoŋ	pjoŋ	p j o ŋ	ruma1248	2-46	1 6 7 4	ACXN	PJUN	4	4.P.C 4.J.C 4.U.V 4.N.c	2.0 1.5 1.5 0.8	pjoŋ	0	540	p j o - ŋ	540	c c c c	253-2/b 321-5/r 7-2/i 227-6/a 5-11/ŋ
727	fat	MangBang	pjoŋ	pjoŋ	p j o ŋ	ruma1248	2-46	1 6 7 4	ACXN	PJUN	7	7.P.C 7.J.C 7.U.V 7.N.c	2.0 1.5 1.5 0.8	pjoŋ	0	540	p j o - ŋ	540	c c c c	253-2/b 321-5/r 7-2/i 227-6/a 5-11/ŋ
728	fat	NanSang	pjoŋ	pjoŋ	p j o ŋ	ruma1248	2-46	1 6 7 4	ACXN	PJUN	11	11.P.C 11.J.C 11.U.V 11.N.c	2.0 1.5 1.5 0.8	pjoŋ	0	540	p j o - ŋ	540	c c c c	253-2/b 321-5/r 7-2/i 227-6/a 5-11/ŋ
1014	fear	NamHsan	ʥɔː	ʥɔː	dʑ ɔː		1-65	2 7	AX	CU	10	10.C.C 10.U.V	2.0 1.5	dʑɔː	0	558	dʑ ɔː -	558	c c	336-2/Ø 347-2/Ø 286-2/a
1015	fear	KhunHawt	jow	jow	j o w		1-65	6 7 6	AXN	JUW	6	6.J.C 6.U.V 6.W.c	2.0 1.5 0.8	jow	0	557	j o w	557	c c c	341-2/j 274-1/o 304-2/-
1016	fear	HtanHsan	ʥoː	ʥoː	dʑ oː		1-65	2 7	AX	CU	5	5.C.C 5.U.V	2.0 1.5	dʑoː	0	558	dʑ oː -	558	c c	336-2/Ø 347-2/Ø 286-2/a
1017	fear	PangKham	ʥoː	ʥoː	dʑ oː		1-65	2 7	AX	CU	14	14.C.C 14.U.V	2.0 1.5	dʑoː	0	558	dʑ oː -	558	c c	336-2/Ø 347-2/Ø 286-2/a
1018	fear	ManLoi	ʥɔː	ʥɔː	dʑ ɔː		1-65	2 7	AX	CU	8	8.C.C 8.U.V	2.0 1.5	dʑɔː	0	558	dʑ ɔː -	558	c c	336-2/Ø 347-2/Ø 286-2/a
1019	fear	MengDan	ʥoː	ʥoː	dʑ oː	khan1274	1-65	2 7	AX	CU	9	9.C.C 9.U.V	2.0 1.5	dʑoː	0	558	dʑ oː -	558	c c	336-2/Ø 347-2/Ø 286-2/a
1020	fear	ChuDongGua	joː	joː	j oː		1-65	6 7	AX	JU	3	3.J.C 3.U.V	2.0 1.5	joː	0	557	j oː -	557	c c	341-2/j 274-1/o 304-2/-
1021	fear	PongNuea	jow	jow	j o w		1-65	6 7 6	AXN	JUW	15	15.J.C 15.U.V 15.W.c	2.0 1.5 0.8	jow	0	557	j o w	557	c c c	341-2/j 274-1/o 304-2/-
1022	fear	NyaungGone	kacua	kacua	k a + c u a		2-65	1 7 9 1 7 7	AX_AXZ	KA_CYA	13	13.K.C 13.A.V 13._._ 13.C.C 13.Y.V 13.A.V	2.0 1.5 0.0 2.0 1.5 0.8	ka+cua	0	559 558	k a - + c u a	559 558	c c + c c c	222-5/k 305-2/a 193-1/- + 336-2/Ø 347-2/Ø 286-2/a
1023	fear	NoeLae	kacua	kacua	k a + c u a		2-65	1 7 9 1 7 7	AX_AXZ	KA_CYA	12	12.K.C 12.A.V 12._._ 12.C.C 12.Y.V 12.A.V	2.0 1.5 0.0 2.0 1.5 0.8	ka+cua	0	559 558	k a - + c u a	559 558	c c + c c c	222-5/k 305-2/a 193-1/- + 336-2/Ø 347-2/Ø 286-2/a
1024	fear	BanPaw	jo	jo	j o		1-65	6 7	AX	JU	1	1.J.C 1.U.V	2.0 1.5	jo	0	557	j o -	557	c c	341-2/j 274-1/o 304-2/-
1025	fear	ChaYeQing	ʥaw	ʥaw	dʑ a w		1-65	2 7 6	AXN	CAW	2	2.C.C 2.A.V 2.W.c	2.0 1.5 0.8	dʑaw	0	557	dʑ a w	557	c c c	341-2/j 274-1/o 304-2/-
1026	fear	GuangKa	jaw	jaw	j a w	ruma1248	1-65	6 7 6	AXN	JAW	4	4.J.C 4.A.V 4.W.c	2.0 1.5 0.8	jaw	0	557	j a w	557	c c c	341-2/j 274-1/o 304-2/-
1027	fear	MangBang	jaw	jaw	j a w	ruma1248	1-65	6 7 6	AXN	JAW	7	7.J.C 7.A.V 7.W.c	2.0 1.5 0.8	jaw	0	557	j a w	557	c c c	341-2/j 274-1/o 304-2/-
1028	fear	NanSang	jaw	jaw	j a w	ruma1248	1-65	6 7 6	AXN	JAW	11	11.J.C 11.A.V 11.W.c	2.0 1.5 0.8	jaw	0	557	j a w	557	c c c	341-2/j 274-1/o 304-2/-
838	fire	NamHsan	ŋar	ŋar	ŋ a r		1-54	4 7 5	AXN	NAR	10	10.N.C 10.A.V 10.R.c	2.0 1.5 0.8	ŋar	0	575	ŋ a r	1730	c c c	164-6/ŋ 257-2/ɔ 82-1/-
839	fire	KhunHawt	ŋar	ŋar	ŋ a r		1-54	4 7 5	AXN	NAR	6	6.N.C 6.A.V 6.R.c	2.0 1.5 0.8	ŋar	0	575	ŋ a r	1730	c c c	164-6/ŋ 257-2/ɔ 82-1/-
840	fire	HtanHsan	ŋal	ŋal	ŋ a l		1-54	4 7 5	AXN	NAL	5	5.N.C 5.A.V 5.L.c	2.0 1.5 0.8	ŋal	0	575	ŋ a l	1730	c c c	164-6/ŋ 257-2/ɔ 82-1/-
841	fire	PangKham	ŋɔː	ŋɔː	ŋ ɔː		2-54	4 7	AX	NU	14	14.N.C 14.U.V	2.0 1.5	ŋɔː	0	575	ŋ ɔː -	1730	c c	164-6/ŋ 257-2/ɔ 82-1/-
842	fire	ManLoi	ŋɔː	ŋɔː	ŋ ɔː		2-54	4 7	AX	NU	8	8.N.C 8.U.V	2.0 1.5	ŋɔː	0	575	ŋ ɔː -	1730	c c	164-6/ŋ 257-2/ɔ 82-1/-
843	fire	MengDan	ŋal	ŋal	ŋ a l	khan1274	1-54	4 7 5	AXN	NAL	9	9.N.C 9.A.V 9.L.c	2.0 1.5 0.8	ŋal	0	575	ŋ a l	1730	c c c	164-6/ŋ 257-2/ɔ 82-1/-
844	fire	ChuDongGua	ŋɔr	ŋɔr	ŋ ɔ r		1-54	4 7 5	AXN	NUR	3	3.N.C 3.U.V 3.R.c	2.0 1.5 0.8	ŋɔr	0	575	ŋ ɔ r	1730	c c c	164-6/ŋ 257-2/ɔ 82-1/-
845	fire	XiangZhaiTang	ŋɔː	ŋɔː	ŋ ɔː	ruma1248	2-54	4 7	AX	NU	16	16.N.C 16.U.V	2.0 1.5	ŋɔː	0	575	ŋ ɔː -	1730	c c	164-6/ŋ 257-2/ɔ 82-1/-
846	fire	PongNuea	ŋɔː	ŋɔː	ŋ ɔː		2-54	4 7	AX	NU	15	15.N.C 15.U.V	2.0 1.5	ŋɔː	0	575	ŋ ɔː -	1730	c c	164-6/ŋ 257-2/ɔ 82-1/-
847	fire	NyaungGone	ŋɔ	ŋɔ	ŋ ɔ		2-54	4 7	AX	NU	13	13.N.C 13.U.V	2.0 1.5	ŋɔ	0	575	ŋ ɔ -	1730	c c	164-6/ŋ 257-2/ɔ 82-1/-
848	fire	NoeLae	ŋɔ	ŋɔ	ŋ ɔ		2-54	4 7	AX	NU	12	12.N.C 12.U.V	2.0 1.5	ŋɔ	0	575	ŋ ɔ -	1730	c c	164-6/ŋ 257-2/ɔ 82-1/-
849	fire	BanPaw	ŋɔ	ŋɔ	ŋ ɔ		2-54	4 7	AX	NU	1	1.N.C 1.U.V	2.0 1.5	ŋɔ	0	575	ŋ ɔ -	1730	c c	164-6/ŋ 257-2/ɔ 82-1/-
850	fire	ChaYeQing	ŋaj	ŋaj	ŋ a j		1-54	4 7 6	AXN	NAJ	2	2.N.C 2.A.V 2.J.c	2.0 1.5 0.8	ŋaj	0	575	ŋ a j	1730	c c c	164-6/ŋ 257-2/ɔ 82-1/-
851	fire	GuangKa	ŋaj	ŋaj	ŋ a j	ruma1248	1-54	4 7 6	AXN	NAJ	4	4.N.C 4.A.V 4.J.c	2.0 1.5 0.8	ŋaj	0	575	ŋ a j	1730	c c c	164-6/ŋ 257-2/ɔ 82-1/-
852	fire	MangBang	ŋaj	ŋaj	ŋ a j	ruma1248	1-54	4 7 6	AXN	NAJ	7	7.N.C 7.A.V 7.J.c	2.0 1.5 0.8	ŋaj	0	575	ŋ a j	1730	c c c	164-6/ŋ 257-2/ɔ 82-1/-
853	fire	NanSang	ŋaiɁ	ŋaiɁ	ŋ ai ʔ	ruma1248	1-54	4 7 1	AXN	NAH	11	11.N.C 11.A.V 11.H.c	2.0 1.5 0.8	ŋaiʔ	0	575	ŋ ai ʔ	1730	c c c	164-6/ŋ 257-2/ɔ 82-1/-
417	fish	NamHsan	kaː	kaː	k aː		1-27	1 7	AX	KA	10	10.K.C 10.A.V	2.0 1.5	kaː	0	593	k aː	593	c c	10-3/g 3-3/a
418	fish	KhunHawt	kaː	kaː	k aː		1-27	1 7	AX	KA	6	6.K.C 6.A.V	2.0 1.5	kaː	0	593	k aː	593	c c	10-3/g 3-3/a
419	fish	HtanHsan	kaː	kaː	k aː		1-27	1 7	AX	KA	5	5.K.C 5.A.V	2.0 1.5	kaː	0	593	k aː	593	c c	10-3/g 3-3/a
420	fish	PangKham	ɡaː	ɡaː	g aː		1-27	1 7	AX	KA	14	14.K.C 14.A.V	2.0 1.5	gaː	0	593	g aː	593	c c	10-3/g 3-3/a
421	fish	ManLoi	ɡɛː	ɡɛː	g ɛː		1-27	1 7	AX	KE	8	8.K.C 8.E.V	2.0 1.5	gɛː	0	593	g ɛː	593	c c	10-3/g 3-3/a
422	fish	MengDan	kɛː	kɛː	k ɛː	khan1274	1-27	1 7	AX	KE	9	9.K.C 9.E.V	2.0 1.5	kɛː	0	593	k ɛː	593	c c	10-3/g 3-3/a
423	fish	ChuDongGua	kaː	kaː	k aː		1-27	1 7	AX	KA	3	3.K.C 3.A.V	2.0 1.5	kaː	0	593	k aː	593	c c	10-3/g 3-3/a
424	fish	XiangZhaiTang	ɡaː	ɡaː	g aː	ruma1248	1-27	1 7	AX	KA	16	16.K.C 16.A.V	2.0 1.5	gaː	0	593	g aː	593	c c	10-3/g 3-3/a
425	fish	PongNuea	maɡɛa	maɡɛa	m a + g ɛa		1-27	4 7 9 1 7	AX_AX	MA_KE	15	15.M.C 15.A.V 15._._ 15.K.C 15.E.V	2.0 1.5 0.0 2.0 1.5	ma+gɛa	0	592 593	m a + g ɛa	1749 593	c c + c c	1-22/m 243-2/a + 10-3/g 3-3/a
426	fish	NyaungGone	maɡa	maɡa	m a + g a		1-27	4 7 9 1 7	AX_AX	MA_KA	13	13.M.C 13.A.V 13._._ 13.K.C 13.A.V	2.0 1.5 0.0 2.0 1.5	ma+ga	0	592 593	m a + g a	1749 593	c c + c c	1-22/m 243-2/a + 10-3/g 3-3/a
427	fish	NoeLae	maɡa	maɡa	m a + g a		1-27	4 7 9 1 7	AX_AX	MA_KA	12	12.M.C 12.A.V 12._._ 12.K.C 12.A.V	2.0 1.5 0.0 2.0 1.5	ma+ga	0	592 593	m a + g a	1749 593	c c + c c	1-22/m 243-2/a + 10-3/g 3-3/a
428	fish	BanPaw	maɡa	maɡa	m a + g a		1-27	4 7 9 1 7	AX_AX	MA_KA	1	1.M.C 1.A.V 1._._ 1.K.C 1.A.V	2.0 1.5 0.0 2.0 1.5	ma+ga	0	592 593	m a + g a	1749 593	c c + c c	1-22/m 243-2/a + 10-3/g 3-3/a
429	fish	ChaYeQing	kaː	kaː	k aː		1-27	1 7	AX	KA	2	2.K.C 2.A.V	2.0 1.5	kaː	0	593	k aː	593	c c	10-3/g 3-3/a
430	fish	GuangKa	kaː	kaː	k aː	ruma1248	1-27	1 7	AX	KA	4	4.K.C 4.A.V	2.0 1.5	kaː	0	593	k aː	593	c c	10-3/g 3-3/a
431	fish	MangBang	kaː	kaː	k aː	ruma1248	1-27	1 7	AX	KA	7	7.K.C 7.A.V	2.0 1.5	kaː	0	593	k aː	593	c c	10-3/g 3-3/a
432	fish	NanSang	kaː	kaː	k aː	ruma1248	1-27	1 7	AX	KA	11	11.K.C 11.A.V	2.0 1.5	kaː	0	593	k aː	593	c c	10-3/g 3-3/a
241	flower	NamHsan	ɓoh	ɓoh	ɓ o h		1-16	1 7 3	AXN	PUH	10	10.P.C 10.U.V 10.H.c	2.0 1.5 0.8	ɓoh	0	613	ɓ o h	613	c c c	32-1/b 33-1/ou 34-1/h
242	flower	KhunHawt	ɓoh	ɓoh	ɓ o h		1-16	1 7 3	AXN	PUH	6	6.P.C 6.U.V 6.H.c	2.0 1.5 0.8	ɓoh	0	613	ɓ o h	613	c c c	32-1/b 33-1/ou 34-1/h
243	flower	HtanHsan	ɓoh	ɓoh	ɓ o h		1-16	1 7 3	AXN	PUH	5	5.P.C 5.U.V 5.H.c	2.0 1.5 0.8	ɓoh	0	613	ɓ o h	613	c c c	32-1/b 33-1/ou 34-1/h
244	flower	PangKham	boh	boh	b o h		1-16	1 7 3	AXN	PUH	14	14.P.C 14.U.V 14.H.c	2.0 1.5 0.8	boh	0	613	b o h	613	c c c	32-1/b 33-1/ou 34-1/h
245	flower	ManLoi	ɓoh	ɓoh	ɓ o h		1-16	1 7 3	AXN	PUH	8	8.P.C 8.U.V 8.H.c	2.0 1.5 0.8	ɓoh	0	613	ɓ o h	613	c c c	32-1/b 33-1/ou 34-1/h
246	flower	MengDan	ɓoh	ɓoh	ɓ o h	khan1274	1-16	1 7 3	AXN	PUH	9	9.P.C 9.U.V 9.H.c	2.0 1.5 0.8	ɓoh	0	613	ɓ o h	613	c c c	32-1/b 33-1/ou 34-1/h
247	flower	ChuDongGua	ɓoh	ɓoh	ɓ o h		1-16	1 7 3	AXN	PUH	3	3.P.C 3.U.V 3.H.c	2.0 1.5 0.8	ɓoh	0	613	ɓ o h	613	c c c	32-1/b 33-1/ou 34-1/h
248	flower	XiangZhaiTang	boh	boh	b o h	ruma1248	1-16	1 7 3	AXN	PUH	16	16.P.C 16.U.V 16.H.c	2.0 1.5 0.8	boh	0	613	b o h	613	c c c	32-1/b 33-1/ou 34-1/h
249	flower	PongNuea	bouh	bouh	b ou h		1-16	1 7 3	AXN	PUH	15	15.P.C 15.U.V 15.H.c	2.0 1.5 0.8	bouh	0	613	b ou h	613	c c c	32-1/b 33-1/ou 34-1/h
250	flower	NyaungGone	bouh	bouh	b ou h		1-16	1 7 3	AXN	PUH	13	13.P.C 13.U.V 13.H.c	2.0 1.5 0.8	bouh	0	613	b ou h	613	c c c	32-1/b 33-1/ou 34-1/h
251	flower	NoeLae	bouh	bouh	b ou h		1-16	1 7 3	AXN	PUH	12	12.P.C 12.U.V 12.H.c	2.0 1.5 0.8	bouh	0	613	b ou h	613	c c c	32-1/b 33-1/ou 34-1/h
252	flower	BanPaw	bouh	bouh	b ou h		1-16	1 7 3	AXN	PUH	1	1.P.C 1.U.V 1.H.c	2.0 1.5 0.8	bouh	0	613	b ou h	613	c c c	32-1/b 33-1/ou 34-1/h
253	flower	ChaYeQing	box	box	b o x		1-16	1 7 3	AXN	PUG	2	2.P.C 2.U.V 2.G.c	2.0 1.5 0.8	box	0	613	b o x	613	c c c	32-1/b 33-1/ou 34-1/h
254	flower	GuangKa	poh	poh	p o h	ruma1248	1-16	1 7 3	AXN	PUH	4	4.P.C 4.U.V 4.H.c	2.0 1.5 0.8	poh	0	613	p o h	613	c c c	32-1/b 33-1/ou 34-1/h
255	flower	MangBang	poh	poh	p o h	ruma1248	1-16	1 7 3	AXN	PUH	7	7.P.C 7.U.V 7.H.c	2.0 1.5 0.8	poh	0	613	p o h	613	c c c	32-1/b 33-1/ou 34-1/h
256	flower	NanSang	poh	poh	p o h	ruma1248	1-16	1 7 3	AXN	PUH	11	11.P.C 11.U.V 11.H.c	2.0 1.5 0.8	poh	0	613	p o h	613	c c c	32-1/b 33-1/ou 34-1/h
385	fly	NamHsan	pәr	pәr	p ə r		1-25	1 7 5	AXN	PER	10	10.P.C 10.E.V 10.R.c	2.0 1.5 0.8	pər	0	630	p - ə r	630	c c c	130-1/b 131-1/- 132-1/ə̆ 264-2/n
386	fly	KhunHawt	bәr	bәr	b ə r		1-25	1 7 5	AXN	PER	6	6.P.C 6.E.V 6.R.c	2.0 1.5 0.8	bər	0	630	b - ə r	630	c c c	130-1/b 131-1/- 132-1/ə̆ 264-2/n
387	fly	HtanHsan	ɓәr	ɓәr	ɓ ə r		1-25	1 7 5	AXN	PER	5	5.P.C 5.E.V 5.R.c	2.0 1.5 0.8	ɓər	0	630	ɓ - ə r	630	c c c	130-1/b 131-1/- 132-1/ə̆ 264-2/n
388	fly	PangKham	min	min	m i n		2-25	4 7 4	AXN	MIN	14	14.M.C 14.I.V 14.N.c	2.0 1.5 0.8	min	0	631	m i n	631	c c c	0/n 0/n 0/n
389	fly	ManLoi	bәr	bәr	b ə r		1-25	1 7 5	AXN	PER	8	8.P.C 8.E.V 8.R.c	2.0 1.5 0.8	bər	0	630	b - ə r	630	c c c	130-1/b 131-1/- 132-1/ə̆ 264-2/n
390	fly	MengDan	phruː	phruː	pʰ r uː	khan1274	3-25	1 5 7	ACX	PRY	9	9.P.C 9.R.C 9.Y.V	2.0 1.5 1.5	pʰruː	0	630	pʰ r uː -	630	c c c	130-1/b 131-1/- 132-1/ə̆ 264-2/n
391	fly	ChuDongGua	phruː	phruː	pʰ r uː		3-25	1 5 7	ACX	PRY	3	3.P.C 3.R.C 3.Y.V	2.0 1.5 1.5	pʰruː	0	630	pʰ r uː -	630	c c c	130-1/b 131-1/- 132-1/ə̆ 264-2/n
392	fly	XiangZhaiTang	bən	bən	b ə n	ruma1248	1-25	1 7 4	AXN	PEN	16	16.P.C 16.E.V 16.N.c	2.0 1.5 0.8	bən	0	630	b - ə n	630	c c c	130-1/b 131-1/- 132-1/ə̆ 264-2/n
393	fly	PongNuea	bən	bən	b ə n		1-25	1 7 4	AXN	PEN	15	15.P.C 15.E.V 15.N.c	2.0 1.5 0.8	bən	0	630	b - ə n	630	c c c	130-1/b 131-1/- 132-1/ə̆ 264-2/n
394	fly	NyaungGone	bə̆n	bə̆n	b ə̆ n		1-25	1 7 4	AXN	PEN	13	13.P.C 13.E.V 13.N.c	2.0 1.5 0.8	bə̆n	0	630	b - ə̆ n	630	c c c	130-1/b 131-1/- 132-1/ə̆ 264-2/n
395	fly	NoeLae	bə̆n	bə̆n	b ə̆ n		1-25	1 7 4	AXN	PEN	12	12.P.C 12.E.V 12.N.c	2.0 1.5 0.8	bə̆n	0	630	b - ə̆ n	630	c c c	130-1/b 131-1/- 132-1/ə̆ 264-2/n
396	fly	BanPaw	bə̆n	bə̆n	b ə̆ n		1-25	1 7 4	AXN	PEN	1	1.P.C 1.E.V 1.N.c	2.0 1.5 0.8	bə̆n	0	630	b - ə̆ n	630	c c c	130-1/b 131-1/- 132-1/ə̆ 264-2/n
397	fly	ChaYeQing	ɓaj	ɓaj	ɓ a j		1-25	1 7 6	AXN	PAJ	2	2.P.C 2.A.V 2.J.c	2.0 1.5 0.8	ɓaj	0	630	ɓ - a j	630	c c c	130-1/b 131-1/- 132-1/ə̆ 264-2/n
398	fly	GuangKa	pɨːh	pɨːh	p ɨː h	ruma1248	4-25	1 7 3	AXN	PIH	4	4.P.C 4.I.V 4.H.c	2.0 1.5 0.8	pɨːh	0	630	p - ɨː h	630	c c c	130-1/b 131-1/- 132-1/ə̆ 264-2/n
399	fly	MangBang	pɨː	pɨː	p ɨː	ruma1248	4-25	1 7	AX	PI	7	7.P.C 7.I.V	2.0 1.5	pɨː	0	630	p - ɨː -	630	c c	130-1/b 131-1/- 132-1/ə̆ 264-2/n
400	fly	NanSang	pɨː	pɨː	p ɨː	ruma1248	4-25	1 7	AX	PI	11	11.P.C 11.I.V	2.0 1.5	pɨː	0	630	p - ɨː -	630	c c	130-1/b 131-1/- 132-1/ə̆ 264-2/n
681	foot	NamHsan	ʥәŋ	ʥәŋ	dʑ ə ŋ		1-44	2 7 4	AXN	CEN	10	10.C.C 10.E.V 10.N.c	2.0 1.5 0.8	dʑəŋ	0	647	dʑ ə ŋ	647	c c c	133-1/c 134-1/e 223-3/ɲ
682	foot	KhunHawt	ʥәːŋ	ʥәːŋ	dʑ əː ŋ		1-44	2 7 4	AXN	CEN	6	6.C.C 6.E.V 6.N.c	2.0 1.5 0.8	dʑəːŋ	0	647	dʑ əː ŋ	647	c c c	133-1/c 134-1/e 223-3/ɲ
683	foot	HtanHsan	ʥәːŋ	ʥәːŋ	dʑ əː ŋ		1-44	2 7 4	AXN	CEN	5	5.C.C 5.E.V 5.N.c	2.0 1.5 0.8	dʑəːŋ	0	647	dʑ əː ŋ	647	c c c	133-1/c 134-1/e 223-3/ɲ
684	foot	PangKham	ʨeŋ	ʨeŋ	tɕ e ŋ		1-44	2 7 4	AXN	CEN	14	14.C.C 14.E.V 14.N.c	2.0 1.5 0.8	tɕeŋ	0	647	tɕ e ŋ	647	c c c	133-1/c 134-1/e 223-3/ɲ
685	foot	ManLoi	ʨeːŋ	ʨeːŋ	tɕ eː ŋ		1-44	2 7 4	AXN	CEN	8	8.C.C 8.E.V 8.N.c	2.0 1.5 0.8	tɕeːŋ	0	647	tɕ eː ŋ	647	c c c	133-1/c 134-1/e 223-3/ɲ
686	foot	MengDan	ʨəŋ	ʨəŋ	tɕ ə ŋ	khan1274	1-44	2 7 4	AXN	CEN	9	9.C.C 9.E.V 9.N.c	2.0 1.5 0.8	tɕəŋ	0	647	tɕ ə ŋ	647	c c c	133-1/c 134-1/e 223-3/ɲ
687	foot	ChuDongGua	ʥəŋ	ʥəŋ	dʑ ə ŋ		1-44	2 7 4	AXN	CEN	3	3.C.C 3.E.V 3.N.c	2.0 1.5 0.8	dʑəŋ	0	647	dʑ ə ŋ	647	c c c	133-1/c 134-1/e 223-3/ɲ
688	foot	XiangZhaiTang	ʨeːn	ʨeːn	tɕ eː n	ruma1248	1-44	2 7 4	AXN	CEN	16	16.C.C 16.E.V 16.N.c	2.0 1.5 0.8	tɕeːn	0	647	tɕ eː n	647	c c c	133-1/c 134-1/e 223-3/ɲ
689	foot	PongNuea	ceɲ	ceɲ	c e ɲ		1-44	1 7 4	AXN	CEN	15	15.C.C 15.E.V 15.N.c	2.0 1.5 0.8	ceɲ	0	647	c e ɲ	647	c c c	133-1/c 134-1/e 223-3/ɲ
690	foot	NyaungGone	plɔ	plɔ	p l ɔ		2-44	1 5 7	ACX	PLU	13	13.P.C 13.L.C 13.U.V	2.0 1.5 1.5	plɔ	0	648	p l ɔ	648	c c c	0/n 0/n 0/n
691	foot	NoeLae	ceɲ	ceɲ	c e ɲ		1-44	1 7 4	AXN	CEN	12	12.C.C 12.E.V 12.N.c	2.0 1.5 0.8	ceɲ	0	647	c e ɲ	647	c c c	133-1/c 134-1/e 223-3/ɲ
692	foot	BanPaw	ceɲ	ceɲ	c e ɲ		1-44	1 7 4	AXN	CEN	1	1.C.C 1.E.V 1.N.c	2.0 1.5 0.8	ceɲ	0	647	c e ɲ	647	c c c	133-1/c 134-1/e 223-3/ɲ
693	foot	ChaYeQing	ʥɔːn	ʥɔːn	dʑ ɔː n		1-44	2 7 4	AXN	CUN	2	2.C.C 2.U.V 2.N.c	2.0 1.5 0.8	dʑɔːn	0	647	dʑ ɔː n	647	c c c	133-1/c 134-1/e 223-3/ɲ
694	foot	GuangKa	ʥɔːn	ʥɔːn	dʑ ɔː n	ruma1248	1-44	2 7 4	AXN	CUN	4	4.C.C 4.U.V 4.N.c	2.0 1.5 0.8	dʑɔːn	0	647	dʑ ɔː n	647	c c c	133-1/c 134-1/e 223-3/ɲ
