ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS	ALIGNMENT
1398	89_near	near	PangKham	Pangkham	Ɂad̤at	Ɂad̤at	ʔ a dʱ a t		1942	22.672097	97.161167		1 7 1 7 1	AXBYN	HATAT	14	14.H.C 14.A.V 14.T.C 14.A.V 14.T.c	2.0 1.5 1.75 1.3 0.8	ʔadʱat	0	1064	ʔ a dʱ a t
1399	89_near	near	ManLoi	Man Loi	taɁ	taɁ	t a ʔ		1942	22.636019	97.139264		1 7 1	AXN	TAH	8	8.T.C 8.A.V 8.H.c	2.0 1.5 0.8	taʔ	0	1064	- - t a ʔ
1400	89_near	near	MengDan	Meng Dan	ndat	ndat	n d a t	khan1274	1942	24.296522	98.379886		4 1 7 1	ACYN	NTAT	9	9.N.C 9.T.C 9.A.V 9.T.c	2.0 1.5 1.3 0.8	ndat	0	1064	n - d a t
1401	89_near	near	ChuDongGua	Chu Dong Gua	dat	dat	d a t		1942	24.330889	98.393125		1 7 1	AXN	TAT	3	3.T.C 3.A.V 3.T.c	2.0 1.5 0.8	dat	0	1064	d a t - -
1402	89_near	near	XiangZhaiTang	Xiang Zhai Tang	mtat	mtat	m t a t	ruma1248	1942	24.323819	98.556639		4 1 7 1	ACYN	MTAT	16	16.M.C 16.T.C 16.A.V 16.T.c	2.0 1.5 1.3 0.8	mtat	0	1064	m - t a t
1403	89_near	near	PongNuea	Pong Nuea	khriaɁ	khriaɁ	kʰ r i a ʔ		1942	20.321525	99.866817		1 5 7 7 1	ACXYN	KRIAH	15	15.K.C 15.R.C 15.I.V 15.A.V 15.H.c	2.0 1.5 1.5 1.3 0.8	kʰriaʔ	0	1063	kʰ r i a ʔ
1404	89_near	near	NyaungGone	Nyaung Gone	khriaʔ	khriaʔ	kʰ r i a ʔ		1942	20.635025	96.545772		1 5 7 7 1	ACXYN	KRIAH	13	13.K.C 13.R.C 13.I.V 13.A.V 13.H.c	2.0 1.5 1.5 1.3 0.8	kʰriaʔ	0	1063	kʰ r i a ʔ
1405	89_near	near	NoeLae	Noe Lae	khriaɁ	khriaɁ	kʰ r i a ʔ		1942	19.941803	99.044742		1 5 7 7 1	ACXYN	KRIAH	12	12.K.C 12.R.C 12.I.V 12.A.V 12.H.c	2.0 1.5 1.5 1.3 0.8	kʰriaʔ	0	1063	kʰ r i a ʔ
1406	89_near	near	BanPaw	Ban Paw	khriaɁ	khriaɁ	kʰ r i a ʔ		1942	21.311225	99.557550		1 5 7 7 1	ACXYN	KRIAH	1	1.K.C 1.R.C 1.I.V 1.A.V 1.H.c	2.0 1.5 1.5 1.3 0.8	kʰriaʔ	0	1063	kʰ r i a ʔ
1407	89_near	near	ChaYeQing	Cha Ye Qing	ndɔʔ	ndɔʔ	n d ɔ ʔ		1942	24.305717	98.463661		4 1 7 1	ACYN	NTUH	2	2.N.C 2.T.C 2.U.V 2.H.c	2.0 1.5 1.3 0.8	ndɔʔ	0	1064	n - d ɔ ʔ
1408	89_near	near	GuangKa	Guang Ka	təʨɔm	təʨɔm	t ə tɕ ɔ m	ruma1248	1942	24.065714	97.796281		1 7 2 7 4	AXBYN	TECUM	4	4.T.C 4.E.V 4.C.C 4.U.V 4.M.c	2.0 1.5 1.75 1.3 0.8	tətɕɔm	0	1065	t ə tɕ ɔ m
1409	89_near	near	MangBang	Mang Bang	kaʨam	kaʨam	k a tɕ a m	ruma1248	1942	24.416392	98.399078		1 7 2 7 4	AXBYN	KACAM	7	7.K.C 7.A.V 7.C.C 7.A.V 7.M.c	2.0 1.5 1.75 1.3 0.8	katɕam	0	1066	k a tɕ a m
1410	89_near	near	NanSang	Nan Sang	kaʨam	kaʨam	k a tɕ a m	ruma1248	1942	24.019728	97.819736		1 7 2 7 4	AXBYN	KACAM	11	11.K.C 11.A.V 11.C.C 11.A.V 11.M.c	2.0 1.5 1.75 1.3 0.8	katɕam	0	1066	k a tɕ a m
1459	93_new	new	NamHsan	Namhsan	kәnmɛː	kәnmɛː	k ə n m ɛː		1231	22.965064	97.163239		1 7 4 4 7	AXMBZ	KENME	10	10.K.C 10.E.V 10.N.c 10.M.C 10.E.V	2.0 1.5 1.1 1.75 0.8	kənmɛː	0	1080	k ə n m ɛː -
1460	93_new	new	KhunHawt	Khun Hawt	karmej	karmej	k a r m e j		1231	22.965064	97.163239		1 7 5 4 7 6	AXMBYN	KARMEJ	6	6.K.C 6.A.V 6.R.c 6.M.C 6.E.V 6.J.c	2.0 1.5 1.1 1.75 1.3 0.8	karmej	0	1080	k a r m e j
1461	93_new	new	HtanHsan	Htan Hsan	kәnmej	kәnmej	k ə n m e j		1231	22.675133	97.289942		1 7 4 4 7 6	AXMBYN	KENMEJ	5	5.K.C 5.E.V 5.N.c 5.M.C 5.E.V 5.J.c	2.0 1.5 1.1 1.75 1.3 0.8	kənmej	0	1080	k ə n m e j
1462	93_new	new	PangKham	Pangkham	kamaːj	kamaːj	k a m aː j		1231	22.672097	97.161167		1 7 4 7 6	AXBYN	KAMAJ	14	14.K.C 14.A.V 14.M.C 14.A.V 14.J.c	2.0 1.5 1.75 1.3 0.8	kamaːj	0	1080	k a - m aː j
1463	93_new	new	ManLoi	Man Loi	kamaːj	kamaːj	k a m aː j		1231	22.636019	97.139264		1 7 4 7 6	AXBYN	KAMAJ	8	8.K.C 8.A.V 8.M.C 8.A.V 8.J.c	2.0 1.5 1.75 1.3 0.8	kamaːj	0	1080	k a - m aː j
1464	93_new	new	MengDan	Meng Dan	kamaj	kamaj	k a m a j	khan1274	1231	24.296522	98.379886		1 7 4 7 6	AXBYN	KAMAJ	9	9.K.C 9.A.V 9.M.C 9.A.V 9.J.c	2.0 1.5 1.75 1.3 0.8	kamaj	0	1080	k a - m a j
1465	93_new	new	ChuDongGua	Chu Dong Gua	kamaj	kamaj	k a m a j		1231	24.330889	98.393125		1 7 4 7 6	AXBYN	KAMAJ	3	3.K.C 3.A.V 3.M.C 3.A.V 3.J.c	2.0 1.5 1.75 1.3 0.8	kamaj	0	1080	k a - m a j
1466	93_new	new	XiangZhaiTang	Xiang Zhai Tang	kamaːj	kamaːj	k a m aː j	ruma1248	1231	24.323819	98.556639		1 7 4 7 6	AXBYN	KAMAJ	16	16.K.C 16.A.V 16.M.C 16.A.V 16.J.c	2.0 1.5 1.75 1.3 0.8	kamaːj	0	1080	k a - m aː j
1467	93_new	new	PongNuea	Pong Nuea	kamaːj	kamaːj	k a m aː j		1231	20.321525	99.866817		1 7 4 7 6	AXBYN	KAMAJ	15	15.K.C 15.A.V 15.M.C 15.A.V 15.J.c	2.0 1.5 1.75 1.3 0.8	kamaːj	0	1080	k a - m aː j
1468	93_new	new	NyaungGone	Nyaung Gone	kamaj	kamaj	k a m a j		1231	20.635025	96.545772		1 7 4 7 6	AXBYN	KAMAJ	13	13.K.C 13.A.V 13.M.C 13.A.V 13.J.c	2.0 1.5 1.75 1.3 0.8	kamaj	0	1080	k a - m a j
1469	93_new	new	NoeLae	Noe Lae	kamaj	kamaj	k a m a j		1231	19.941803	99.044742		1 7 4 7 6	AXBYN	KAMAJ	12	12.K.C 12.A.V 12.M.C 12.A.V 12.J.c	2.0 1.5 1.75 1.3 0.8	kamaj	0	1080	k a - m a j
1470	93_new	new	BanPaw	Ban Paw	kamaj	kamaj	k a m a j		1231	21.311225	99.557550		1 7 4 7 6	AXBYN	KAMAJ	1	1.K.C 1.A.V 1.M.C 1.A.V 1.J.c	2.0 1.5 1.75 1.3 0.8	kamaj	0	1080	k a - m a j
1471	93_new	new	ChaYeQing	Cha Ye Qing	ləmaj	ləmaj	l ə m a j		1231	24.305717	98.463661		5 7 4 7 6	AXBYN	LEMAJ	2	2.L.C 2.E.V 2.M.C 2.A.V 2.J.c	2.0 1.5 1.75 1.3 0.8	ləmaj	0	1080	l ə - m a j
1472	93_new	new	GuangKa	Guang Ka	tamaːj	tamaːj	t a m aː j	ruma1248	1231	24.065714	97.796281		1 7 4 7 6	AXBYN	TAMAJ	4	4.T.C 4.A.V 4.M.C 4.A.V 4.J.c	2.0 1.5 1.75 1.3 0.8	tamaːj	0	1080	t a - m aː j
1473	93_new	new	MangBang	Mang Bang	tamaːj	tamaːj	t a m aː j	ruma1248	1231	24.416392	98.399078		1 7 4 7 6	AXBYN	TAMAJ	7	7.T.C 7.A.V 7.M.C 7.A.V 7.J.c	2.0 1.5 1.75 1.3 0.8	tamaːj	0	1080	t a - m aː j
1474	93_new	new	NanSang	Nan Sang	tamaːj	tamaːj	t a m aː j	ruma1248	1231	24.019728	97.819736		1 7 4 7 6	AXBYN	TAMAJ	11	11.T.C 11.A.V 11.M.C 11.A.V 11.J.c	2.0 1.5 1.75 1.3 0.8	tamaːj	0	1080	t a - m aː j
97	7_night	night	NamHsan	Namhsan	ram̥әɯ	ram̥әɯ	r a m̥ ə ɯ		1233	22.965064	97.163239		5 7 4 7 7	AXBYZ	RAMEI	10	10.R.C 10.A.V 10.M.C 10.E.V 10.I.V	2.0 1.5 1.75 1.3 0.8	ram̥əɯ	0	1099	r a - m̥ ə ɯ
98	7_night	night	KhunHawt	Khun Hawt	lapm̥әː	lapm̥әː	l a p m̥ əː		1233	22.965064	97.163239		5 7 1 4 7	AXBCZ	LAPME	6	6.L.C 6.A.V 6.P.C 6.M.C 6.E.V	2.0 1.5 1.75 1.5 0.8	lapm̥əː	0	1100	l a p m̥ əː
99	7_night	night	HtanHsan	Htan Hsan	rәnm̥әː	rәnm̥әː	r ə n m̥ əː		1233	22.675133	97.289942		5 7 4 4 7	AXMBZ	RENME	5	5.R.C 5.E.V 5.N.c 5.M.C 5.E.V	2.0 1.5 1.1 1.75 0.8	rənm̥əː	0	1099	r ə n m̥ əː -
100	7_night	night	PangKham	Pangkham	khimm̥әɯ	khimm̥әɯ	kʰ i m m̥ ə ɯ		1233	22.672097	97.161167		1 7 4 4 7 7	AXMBYZ	KIMMEI	14	14.K.C 14.I.V 14.M.c 14.M.C 14.E.V 14.I.V	2.0 1.5 1.1 1.75 1.3 0.8	kʰimm̥əɯ	0	1097	kʰ i m m̥ ə - ɯ
101	7_night	night	ManLoi	Man Loi	khiːm̥әɯ	khiːm̥әɯ	kʰ iː m̥ ə ɯ		1233	22.636019	97.139264		1 7 4 7 7	AXBYZ	KIMEI	8	8.K.C 8.I.V 8.M.C 8.E.V 8.I.V	2.0 1.5 1.75 1.3 0.8	kʰiːm̥əɯ	0	1097	kʰ iː - m̥ ə - ɯ
102	7_night	night	MengDan	Meng Dan	khiːw m̥əɯ	khiːw m̥əɯ	kʰ iː w + m̥ ə ɯ	khan1274	1233	24.296522	98.379886		1 7 6 9 4 7 7	AXN_AXZ	KIW_MEI	9	9.K.C 9.I.V 9.W.c 9._._ 9.M.C 9.E.V 9.I.V	2.0 1.5 0.8 0.0 2.0 1.5 0.8	kʰiːw+m̥əɯ	0	1097 1101	kʰ iː - - - w - + m̥ ə ɯ
103	7_night	night	ChuDongGua	Chu Dong Gua	kham̥ɯ	kham̥ɯ	kʰ a m̥ ɯ		1233	24.330889	98.393125		1 7 4 7	AXBZ	KAMI	3	3.K.C 3.A.V 3.M.C 3.I.V	2.0 1.5 1.75 0.8	kʰam̥ɯ	0	1097	kʰ a - m̥ ɯ - -
104	7_night	night	XiangZhaiTang	Xiang Zhai Tang	ʨuŋm̥əɯ	ʨuŋm̥əɯ	tɕ u ŋ m̥ ə ɯ	ruma1248	1233	24.323819	98.556639		2 7 4 4 7 7	AXMBYZ	CYNMEI	16	16.C.C 16.Y.V 16.N.c 16.M.C 16.E.V 16.I.V	2.0 1.5 1.1 1.75 1.3 0.8	tɕuŋm̥əɯ	0	1102	tɕ u ŋ m̥ ə ɯ
105	7_night	night	PongNuea	Pong Nuea	khɛm̥әɯ	khɛm̥әɯ	kʰ ɛ m̥ ə ɯ		1233	20.321525	99.866817		1 7 4 7 7	AXBYZ	KEMEI	15	15.K.C 15.E.V 15.M.C 15.E.V 15.I.V	2.0 1.5 1.75 1.3 0.8	kʰɛm̥əɯ	0	1097	kʰ ɛ - m̥ ə - ɯ
106	7_night	night	NyaungGone	Nyaung Gone	pam̥ə	pam̥ə	p a m̥ ə		1233	20.635025	96.545772		1 7 4 7	AXBZ	PAME	13	13.P.C 13.A.V 13.M.C 13.E.V	2.0 1.5 1.75 0.8	pam̥ə	0	1099	p a - m̥ ə -
107	7_night	night	NoeLae	Noe Lae	khɛm̥ə	khɛm̥ə	kʰ ɛ m̥ ə		1233	19.941803	99.044742		1 7 4 7	AXBZ	KEME	12	12.K.C 12.E.V 12.M.C 12.E.V	2.0 1.5 1.75 0.8	kʰɛm̥ə	0	1097	kʰ ɛ - m̥ ə - -
108	7_night	night	BanPaw	Ban Paw	khɛm̥ə	khɛm̥ə	kʰ ɛ m̥ ə		1233	21.311225	99.557550		1 7 4 7	AXBZ	KEME	1	1.K.C 1.E.V 1.M.C 1.E.V	2.0 1.5 1.75 0.8	kʰɛm̥ə	0	1097	kʰ ɛ - m̥ ə - -
109	7_night	night	ChaYeQing	Cha Ye Qing	kham̥eːw	kham̥eːw	kʰ a m̥ eː w		1233	24.305717	98.463661		1 7 4 7 6	AXBYN	KAMEW	2	2.K.C 2.A.V 2.M.C 2.E.V 2.W.c	2.0 1.5 1.75 1.3 0.8	kʰam̥eːw	0	1097	kʰ a - m̥ eː w -
110	7_night	night	GuangKa	Guang Ka	kasɛm	kasɛm	k a s ɛ m	ruma1248	1233	24.065714	97.796281		1 7 3 7 4	AXBYN	KASEM	4	4.K.C 4.A.V 4.S.C 4.E.V 4.M.c	2.0 1.5 1.75 1.3 0.8	kasɛm	0	1098	k a s ɛ m
111	7_night	night	MangBang	Mang Bang	kasəm	kasəm	k a s ə m	ruma1248	1233	24.416392	98.399078		1 7 3 7 4	AXBYN	KASEM	7	7.K.C 7.A.V 7.S.C 7.E.V 7.M.c	2.0 1.5 1.75 1.3 0.8	kasəm	0	1098	k a s ə m
112	7_night	night	NanSang	Nan Sang	kasəm	kasəm	k a s ə m	ruma1248	1233	24.019728	97.819736		1 7 3 7 4	AXBYN	KASEM	11	11.K.C 11.A.V 11.S.C 11.E.V 11.M.c	2.0 1.5 1.75 1.3 0.8	kasəm	0	1098	k a s ə m
513	33_nose	nose	NamHsan	Namhsan	kɔŋmuh	kɔŋmuh	k ɔ ŋ m u h		1221	22.965064	97.163239		1 7 4 4 7 3	AXMBYN	KUNMYH	10	10.K.C 10.U.V 10.N.c 10.M.C 10.Y.V 10.H.c	2.0 1.5 1.1 1.75 1.3 0.8	kɔŋmuh	0	1115	k ɔ - - ŋ m u h
514	33_nose	nose	KhunHawt	Khun Hawt	kɔŋmur̥	kɔŋmur̥	k ɔ ŋ m u r̥		1221	22.965064	97.163239		1 7 4 4 7 5	AXMBYN	KUNMYR	6	6.K.C 6.U.V 6.N.c 6.M.C 6.Y.V 6.R.c	2.0 1.5 1.1 1.75 1.3 0.8	kɔŋmur̥	0	1115	k ɔ - - ŋ m u r̥
515	33_nose	nose	HtanHsan	Htan Hsan	kɔŋmuh	kɔŋmuh	k ɔ ŋ m u h		1221	22.675133	97.289942		1 7 4 4 7 3	AXMBYN	KUNMYH	5	5.K.C 5.U.V 5.N.c 5.M.C 5.Y.V 5.H.c	2.0 1.5 1.1 1.75 1.3 0.8	kɔŋmuh	0	1115	k ɔ - - ŋ m u h
516	33_nose	nose	PangKham	Pangkham	ɡɔŋmuh	ɡɔŋmuh	g ɔ ŋ m u h		1221	22.672097	97.161167		1 7 4 4 7 3	AXMBYN	KUNMYH	14	14.K.C 14.U.V 14.N.c 14.M.C 14.Y.V 14.H.c	2.0 1.5 1.1 1.75 1.3 0.8	gɔŋmuh	0	1115	g ɔ - - ŋ m u h
517	33_nose	nose	ManLoi	Man Loi	ɡɔŋmuh	ɡɔŋmuh	g ɔ ŋ m u h		1221	22.636019	97.139264		1 7 4 4 7 3	AXMBYN	KUNMYH	8	8.K.C 8.U.V 8.N.c 8.M.C 8.Y.V 8.H.c	2.0 1.5 1.1 1.75 1.3 0.8	gɔŋmuh	0	1115	g ɔ - - ŋ m u h
518	33_nose	nose	MengDan	Meng Dan	ʔamujh	ʔamujh	ʔ a m u j̊	khan1274	1221	24.296522	98.379886		1 7 4 7 6	AXBYN	HAMYJ	9	9.H.C 9.A.V 9.M.C 9.Y.V 9.J.c	2.0 1.5 1.75 1.3 0.8	ʔamuj̊	0	1116	ʔ a m u j̊
519	33_nose	nose	ChuDongGua	Chu Dong Gua	mujh	mujh	m u j̊		1221	24.330889	98.393125		4 7 6	AXN	MYJ	3	3.M.C 3.Y.V 3.J.c	2.0 1.5 0.8	muj̊	0	1116	- - m u j̊
520	33_nose	nose	XiangZhaiTang	Xiang Zhai Tang	ɡuŋmuh	ɡuŋmuh	g u ŋ m u h	ruma1248	1221	24.323819	98.556639		1 7 4 4 7 3	AXMBYN	KYNMYH	16	16.K.C 16.Y.V 16.N.c 16.M.C 16.Y.V 16.H.c	2.0 1.5 1.1 1.75 1.3 0.8	guŋmuh	0	1115	g u - - ŋ m u h
521	33_nose	nose	PongNuea	Pong Nuea	ɡuŋmuh	ɡuŋmuh	g u ŋ m u h		1221	20.321525	99.866817		1 7 4 4 7 3	AXMBYN	KYNMYH	15	15.K.C 15.Y.V 15.N.c 15.M.C 15.Y.V 15.H.c	2.0 1.5 1.1 1.75 1.3 0.8	guŋmuh	0	1115	g u - - ŋ m u h
522	33_nose	nose	NyaungGone	Nyaung Gone	ɡumuh	ɡumuh	g u m u h		1221	20.635025	96.545772		1 7 4 7 3	AXBYN	KYMYH	13	13.K.C 13.Y.V 13.M.C 13.Y.V 13.H.c	2.0 1.5 1.75 1.3 0.8	gumuh	0	1115	g u - - - m u h
523	33_nose	nose	NoeLae	Noe Lae	ɡoŋmuh	ɡoŋmuh	g o ŋ m u h		1221	19.941803	99.044742		1 7 4 4 7 3	AXMBYN	KUNMYH	12	12.K.C 12.U.V 12.N.c 12.M.C 12.Y.V 12.H.c	2.0 1.5 1.1 1.75 1.3 0.8	goŋmuh	0	1115	g o - - ŋ m u h
524	33_nose	nose	BanPaw	Ban Paw	ɡuŋmuh	ɡuŋmuh	g u ŋ m u h		1221	21.311225	99.557550		1 7 4 4 7 3	AXMBYN	KYNMYH	1	1.K.C 1.Y.V 1.N.c 1.M.C 1.Y.V 1.H.c	2.0 1.5 1.1 1.75 1.3 0.8	guŋmuh	0	1115	g u - - ŋ m u h
525	33_nose	nose	ChaYeQing	Cha Ye Qing	kadoŋmuh	kadoŋmuh	k a d o ŋ m u h		1221	24.305717	98.463661		1 7 1 7 4 4 7 3	AXBYMBYN	KATUNMYH	2	2.K.C 2.A.V 2.T.C 2.U.V 2.N.c 2.M.C 2.Y.V 2.H.c	2.0 1.5 1.75 1.3 1.1 1.75 1.3 0.8	kadoŋmuh	0	1115	k a d o ŋ m u h
526	33_nose	nose	GuangKa	Guang Ka	kaduŋ muh	kaduŋ muh	k a d u ŋ + m u h	ruma1248	1221	24.065714	97.796281		1 7 1 7 4 9 4 7 3	AXBYN_AXN	KATYN_MYH	4	4.K.C 4.A.V 4.T.C 4.Y.V 4.N.c 4._._ 4.M.C 4.Y.V 4.H.c	2.0 1.5 1.75 1.3 0.8 0.0 2.0 1.5 0.8	kaduŋ+muh	0	1115 1116	k a d u ŋ - - - + - - m u h
527	33_nose	nose	MangBang	Mang Bang	kadɔŋ muh	kadɔŋ muh	k a d ɔ ŋ + m u h	ruma1248	1221	24.416392	98.399078		1 7 1 7 4 9 4 7 3	AXBYN_AXN	KATUN_MYH	7	7.K.C 7.A.V 7.T.C 7.U.V 7.N.c 7._._ 7.M.C 7.Y.V 7.H.c	2.0 1.5 1.75 1.3 0.8 0.0 2.0 1.5 0.8	kadɔŋ+muh	0	1115 1116	k a d ɔ ŋ - - - + - - m u h
528	33_nose	nose	NanSang	Nan Sang	kaduŋmuh	kaduŋmuh	k a d u ŋ m u h	ruma1248	1221	24.019728	97.819736		1 7 1 7 4 4 7 3	AXBYMBYN	KATYNMYH	11	11.K.C 11.A.V 11.T.C 11.Y.V 11.N.c 11.M.C 11.Y.V 11.H.c	2.0 1.5 1.75 1.3 1.1 1.75 1.3 0.8	kaduŋmuh	0	1115	k a d u ŋ m u h
1475	94_oldaged	old-aged	NamHsan	Namhsan	konʨhaː	konʨhaː	k o n ʨʰ aː		2112	22.965064	97.163239		1 7 4 2 7	AXMBZ	KUNCA	10	10.K.C 10.U.V 10.N.c 10.C.C 10.A.V	2.0 1.5 1.1 1.75 0.8	konʨʰaː	0	1136	k o n ʨʰ aː
1476	94_oldaged	old-aged	KhunHawt	Khun Hawt	paɁaːn	paɁaːn	p a ʔ aː n		2112	22.965064	97.163239		1 7 1 7 4	AXBYN	PAHAN	6	6.P.C 6.A.V 6.H.C 6.A.V 6.N.c	2.0 1.5 1.75 1.3 0.8	paʔaːn	0	1135	p a ʔ aː n
1477	94_oldaged	old-aged	HtanHsan	Htan Hsan	pәɁaːn	pәɁaːn	p ə ʔ aː n		2112	22.675133	97.289942		1 7 1 7 4	AXBYN	PEHAN	5	5.P.C 5.E.V 5.H.C 5.A.V 5.N.c	2.0 1.5 1.75 1.3 0.8	pəʔaːn	0	1135	p ə ʔ aː n
1478	94_oldaged	old-aged	PangKham	Pangkham	kat	kat	k a t		2112	22.672097	97.161167		1 7 1	AXN	KAT	14	14.K.C 14.A.V 14.T.c	2.0 1.5 0.8	kat	0	1134	k a t
1479	94_oldaged	old-aged	ManLoi	Man Loi	kaɁ	kaɁ	k a ʔ		2112	22.636019	97.139264		1 7 1	AXN	KAH	8	8.K.C 8.A.V 8.H.c	2.0 1.5 0.8	kaʔ	0	1134	k a ʔ
1480	94_oldaged	old-aged	MengDan	Meng Dan	kɛt	kɛt	k ɛ t	khan1274	2112	24.296522	98.379886		1 7 1	AXN	KET	9	9.K.C 9.E.V 9.T.c	2.0 1.5 0.8	kɛt	0	1134	k ɛ t
1481	94_oldaged	old-aged	ChuDongGua	Chu Dong Gua	ɡat	ɡat	g a t		2112	24.330889	98.393125		1 7 1	AXN	KAT	3	3.K.C 3.A.V 3.T.c	2.0 1.5 0.8	gat	0	1134	g a t
1482	94_oldaged	old-aged	XiangZhaiTang	Xiang Zhai Tang	kat	kat	k a t	ruma1248	2112	24.323819	98.556639		1 7 1	AXN	KAT	16	16.K.C 16.A.V 16.T.c	2.0 1.5 0.8	kat	0	1134	k a t
1483	94_oldaged	old-aged	PongNuea	Pong Nuea	kat	kat	k a t		2112	20.321525	99.866817		1 7 1	AXN	KAT	15	15.K.C 15.A.V 15.T.c	2.0 1.5 0.8	kat	0	1134	k a t
1484	94_oldaged	old-aged	NyaungGone	Nyaung Gone	kăt	kăt	k ă t		2112	20.635025	96.545772		1 7 1	AXN	KAT	13	13.K.C 13.A.V 13.T.c	2.0 1.5 0.8	kăt	0	1134	k ă t
1485	94_oldaged	old-aged	NoeLae	Noe Lae	kăt	kăt	k ă t		2112	19.941803	99.044742		1 7 1	AXN	KAT	12	12.K.C 12.A.V 12.T.c	2.0 1.5 0.8	kăt	0	1134	k ă t
1486	94_oldaged	old-aged	BanPaw	Ban Paw	kăt	kăt	k ă t		2112	21.311225	99.557550		1 7 1	AXN	KAT	1	1.K.C 1.A.V 1.T.c	2.0 1.5 0.8	kăt	0	1134	k ă t
1487	94_oldaged	old-aged	ChaYeQing	Cha Ye Qing	ɡɔʔ	ɡɔʔ	g ɔ ʔ		2112	24.305717	98.463661		1 7 1	AXN	KUH	2	2.K.C 2.U.V 2.H.c	2.0 1.5 0.8	gɔʔ	0	1134	g ɔ ʔ
1488	94_oldaged	old-aged	GuangKa	Guang Ka	ɡɔːʔ	ɡɔːʔ	g ɔː ʔ	ruma1248	2112	24.065714	97.796281		1 7 1	AXN	KUH	4	4.K.C 4.U.V 4.H.c	2.0 1.5 0.8	gɔːʔ	0	1134	g ɔː ʔ
1489	94_oldaged	old-aged	MangBang	Mang Bang	ɡɔːʔ	ɡɔːʔ	g ɔː ʔ	ruma1248	2112	24.416392	98.399078		1 7 1	AXN	KUH	7	7.K.C 7.U.V 7.H.c	2.0 1.5 0.8	gɔːʔ	0	1134	g ɔː ʔ
1490	94_oldaged	old-aged	NanSang	Nan Sang	ɡɔɁ	ɡɔɁ	g ɔ ʔ	ruma1248	2112	24.019728	97.819736		1 7 1	AXN	KUH	11	11.K.C 11.U.V 11.H.c	2.0 1.5 0.8	gɔʔ	0	1134	g ɔ ʔ
1236	79_one	one	NamHsan	Namhsan	Ɂur	Ɂur	ʔ u r		1493	22.965064	97.163239		1 7 5	AXN	HYR	10	10.H.C 10.Y.V 10.R.c	2.0 1.5 0.8	ʔur	0	1151	ʔ u r
1237	79_one	one	KhunHawt	Khun Hawt	Ɂuː	Ɂuː	ʔ uː		1493	22.965064	97.163239		1 7	AX	HY	6	6.H.C 6.Y.V	2.0 1.5	ʔuː	0	1151	ʔ uː -
1238	79_one	one	HtanHsan	Htan Hsan	Ɂu:	Ɂu:	ʔ uː		1493	22.675133	97.289942		1 7	AX	HY	5	5.H.C 5.Y.V	2.0 1.5	ʔuː	0	1151	ʔ uː -
1239	79_one	one	PangKham	Pangkham	Ɂuː	Ɂuː	ʔ uː		1493	22.672097	97.161167		1 7	AX	HY	14	14.H.C 14.Y.V	2.0 1.5	ʔuː	0	1151	ʔ uː -
1240	79_one	one	ManLoi	Man Loi	Ɂuː	Ɂuː	ʔ uː		1493	22.636019	97.139264		1 7	AX	HY	8	8.H.C 8.Y.V	2.0 1.5	ʔuː	0	1151	ʔ uː -
1241	79_one	one	MengDan	Meng Dan	luʔ	luʔ	l u ʔ	khan1274	1493	24.296522	98.379886		5 7 1	AXN	LYH	9	9.L.C 9.Y.V 9.H.c	2.0 1.5 0.8	luʔ	0	1152	l u - ʔ
1242	79_one	one	ChuDongGua	Chu Dong Gua	Ɂuː	Ɂuː	ʔ uː		1493	24.330889	98.393125		1 7	AX	HY	3	3.H.C 3.Y.V	2.0 1.5	ʔuː	0	1151	ʔ uː -
1243	79_one	one	XiangZhaiTang	Xiang Zhai Tang	Ɂuː, l̥ejh	Ɂuː	ʔ uː	ruma1248	1493	24.323819	98.556639		1 7	AX	HY	16	16.H.C 16.Y.V	2.0 1.5	ʔuː	0	1151	ʔ uː -
1244	79_one	one	PongNuea	Pong Nuea	lәih	lәih	l ə i h		1493	20.321525	99.866817		5 7 7 3	AXYN	LEIH	15	15.L.C 15.E.V 15.I.V 15.H.c	2.0 1.5 1.3 0.8	ləih	0	1152	l ə i h
1245	79_one	one	NyaungGone	Nyaung Gone	ʔu, l̥eih	ʔu	ʔ u		1493	20.635025	96.545772		1 7	AX	HY	13	13.H.C 13.Y.V	2.0 1.5	ʔu	0	1151	ʔ u -
1246	79_one	one	NoeLae	Noe Lae	Ɂu, l̥eih	Ɂu	ʔ u		1493	19.941803	99.044742		1 7	AX	HY	12	12.H.C 12.Y.V	2.0 1.5	ʔu	0	1151	ʔ u -
1247	79_one	one	NoeLae	Noe Lae	Ɂu, l̥eih	l̥eih	l̥ e i h		1493	19.941803	99.044742		5 7 7 3	AXYN	LEIH	12	12.L.C 12.E.V 12.I.V 12.H.c	2.0 1.5 1.3 0.8	l̥eih	0	1152	l̥ e i h
1248	79_one	one	BanPaw	Ban Paw	Ɂu, l̥eih	Ɂu	ʔ u		1493	21.311225	99.557550		1 7	AX	HY	1	1.H.C 1.Y.V	2.0 1.5	ʔu	0	1151	ʔ u -
